firm_id,year,income,digital_finance,firm_size,employee_num,founder_edu,financing_difficulty,region_gdp,urban,high_tech
315,2020,11.43,0.483,2.11,63,3,0.66,7.69,1,0
315,2021,12.46,0.442,3.26,14,1,0.605,8.54,0,0
315,2022,14.01,0.581,2.34,93,3,0.432,9.27,1,1
315,2023,16.41,0.631,3.27,128,3,0.426,8.65,1,0
316,2010,14.39,0.4,2.18,104,3,0.574,7.08,1,1
316,2011,8.72,0.491,1.49,94,3,0.482,4.59,0,0
316,2012,10.1,0.341,2.7,30,3,0.481,6.35,1,0
316,2013,12.04,0.125,2.62,81,4,0.964,12.2,1,0
316,2014,12.39,0.53,2.52,21,2,0.491,9.98,0,0
316,2015,14.55,0.591,2.18,172,1,0.486,11.67,0,0
316,2016,13.38,0.539,2.48,72,3,0.179,8.83,1,1
316,2017,10.41,0.208,2.24,27,3,0.788,9.8,1,0
316,2018,14.99,0.447,2.35,167,2,0.467,13.23,1,0
316,2019,11.7,0.167,2.92,13,2,0.983,13.11,1,0
316,2020,15.21,0.705,2.59,49,3,0.356,11.88,0,0
316,2021,16.73,0.337,2.8,169,2,0.686,10.4,0,1
316,2022,14.39,0.688,2.38,151,3,0.268,11.04,0,0
316,2023,14.53,0.642,2.33,79,3,0.398,10.74,0,0
317,2010,11.25,0.365,1.92,31,3,0.542,9.67,1,0
317,2011,11.42,0.33,2.31,145,2,0.66,9.19,0,0
317,2012,11.99,0.553,0.84,189,3,0.39,12.24,0,0
317,2013,12.63,0.373,2.2,192,3,0.853,7.41,0,0
317,2014,14.16,0.515,2.46,144,4,0.632,12.97,1,0
317,2015,12.12,0.428,2.78,13,4,0.679,9.45,1,0
317,2016,10.04,0.233,2.37,96,2,0.618,7.37,0,0
317,2017,11.78,0.165,2.67,81,1,0.921,8.91,0,0
317,2018,12.06,0.534,1.41,88,2,0.485,8.25,1,0
317,2019,13.96,0.416,2.47,81,2,0.707,8.85,1,0
317,2020,12.84,0.417,1.66,159,3,0.615,8.81,1,0
317,2021,13.85,0.604,1.9,195,3,0.395,8.73,0,0
317,2022,15.37,0.676,2.41,33,2,0.347,9.38,1,1
317,2023,16.31,0.459,3.14,154,3,0.36,9.87,1,1
318,2010,13.76,0.449,2.69,77,4,0.474,11.53,0,0
318,2011,15.97,0.575,2.51,92,3,0.462,9.51,1,1
318,2012,13.17,0.296,2.49,110,2,0.817,10.65,1,1
318,2013,15.71,0.533,2.14,151,3,0.411,10.02,1,0
318,2014,15.35,0.583,2.23,42,3,0.413,11.08,1,1
318,2015,16.94,0.602,2.71,99,4,0.238,10.09,1,0
318,2016,8.83,0.209,1.81,43,2,0.936,8.71,1,0
318,2017,13.34,0.386,2.8,147,3,0.726,8.16,1,1
318,2018,12.75,0.368,2.31,58,3,0.697,10.42,1,0
318,2019,15.89,0.515,2.91,164,3,0.526,12.55,1,0
318,2020,15.27,0.572,2.98,114,3,0.583,9.54,1,1
318,2021,12.25,0.725,1.66,116,1,0.195,8.6,1,0
318,2022,13.48,0.426,2.21,178,3,0.483,9.49,1,0
318,2023,13.33,0.425,2.07,193,2,0.681,8.88,1,0
319,2010,10.91,0.672,1.59,56,2,0.427,8.67,1,0
319,2011,14.02,0.544,1.98,166,3,0.336,7.11,1,1
319,2012,17.46,0.69,3.72,39,2,0.257,9.51,1,1
319,2013,14.43,0.543,2.8,41,2,0.626,10.47,1,0
319,2014,13.12,0.326,3.46,82,3,0.715,7.84,1,0
319,2015,11.54,0.3,2.91,65,3,0.779,8.24,1,0
319,2016,11.46,0.267,2.13,115,1,0.617,8.1,0,0
319,2017,12.97,0.599,2.31,118,3,0.466,7.23,1,0
319,2018,13.64,0.678,2.79,181,2,0.18,8.09,0,0
319,2019,14.42,0.777,2.72,13,2,0.025,9.6,1,0
319,2020,12.84,0.626,2.21,23,3,0.446,7.32,1,1
319,2021,14.59,0.674,1.75,125,2,0.469,9.72,1,1
319,2022,14.27,0.413,4.14,109,4,0.562,8.59,0,0
319,2023,12.38,0.327,2.43,160,2,0.619,8.14,1,0
320,2010,13.19,0.628,2.34,84,3,0.544,10.75,0,0
320,2011,14.94,0.563,2.56,30,4,0.418,8.72,1,1
320,2012,15.37,0.516,2.38,170,4,0.477,9.06,1,1
320,2013,16.68,0.558,2.56,44,3,0.611,12.6,1,0
320,2014,12.0,0.548,3.14,29,4,0.416,8.16,0,0
320,2015,16.13,0.693,2.44,103,4,0.242,13.13,0,0
320,2016,13.62,0.694,1.92,122,2,0.387,9.3,1,0
320,2017,12.53,0.582,2.42,73,3,0.347,7.73,0,1
320,2018,13.1,0.627,2.27,75,1,0.359,8.89,1,0
320,2019,14.55,0.577,3.21,155,3,0.291,10.14,1,0
320,2020,15.01,0.431,3.09,93,3,0.588,12.51,1,0
320,2021,14.25,0.613,2.55,69,2,0.393,11.6,1,0
320,2022,10.94,0.291,1.86,154,3,0.806,10.13,0,0
320,2023,12.83,0.658,1.89,68,1,0.428,12.52,1,0
321,2010,12.26,0.321,2.51,62,4,0.734,6.24,1,0
321,2011,15.43,0.543,2.67,160,1,0.497,10.5,0,1
321,2012,13.41,0.373,2.31,116,3,0.619,10.62,1,0
321,2013,13.82,0.583,2.26,127,1,0.478,10.64,0,0
321,2014,13.85,0.495,2.2,101,2,0.394,6.78,1,1
321,2015,12.17,0.261,2.49,110,3,0.504,7.97,1,0
321,2016,12.04,0.563,1.31,8,2,0.553,9.67,0,0
321,2017,16.29,0.413,1.95,133,3,0.654,12.23,0,1
321,2018,16.56,0.632,2.19,30,4,0.355,13.83,0,1
321,2019,14.13,0.5,3.1,37,1,0.607,8.67,0,1
321,2020,12.06,0.559,2.09,31,4,0.368,7.38,1,0
321,2021,15.55,0.356,2.59,46,1,0.573,11.63,1,1
321,2022,14.91,0.412,2.61,75,2,0.504,15.23,0,1
321,2023,15.82,0.431,3.15,68,2,0.626,12.21,0,0
322,2010,15.29,0.629,3.13,29,4,0.213,8.5,1,0
322,2011,16.32,0.752,2.47,76,2,0.172,15.72,1,0
322,2012,13.52,0.379,2.26,109,4,0.65,11.37,1,0
322,2013,16.01,0.662,2.17,136,4,0.218,8.42,1,1
322,2014,11.97,0.175,2.38,16,2,0.759,13.87,1,0
322,2015,12.6,0.321,2.28,62,3,0.458,8.26,0,0
322,2016,13.72,0.356,2.78,99,3,0.704,8.76,0,0
322,2017,13.29,0.297,2.71,143,2,0.634,11.45,0,0
322,2018,12.79,0.262,2.8,105,2,0.628,9.95,1,0
322,2019,15.3,0.562,3.13,112,3,0.309,10.07,1,0
322,2020,13.07,0.468,3.43,63,3,0.49,10.08,0,0
322,2021,13.66,0.557,2.56,121,3,0.285,12.23,1,0
322,2022,13.56,0.604,3.05,168,2,0.591,5.35,1,0
322,2023,13.5,0.54,2.32,113,2,0.222,10.57,1,0
323,2010,15.58,0.599,3.09,26,4,0.356,9.42,0,0
323,2011,12.75,0.49,3.03,69,1,0.521,8.5,0,0
323,2012,12.81,0.322,3.0,54,3,0.601,8.49,0,0
323,2013,11.44,0.659,2.55,8,1,0.363,4.73,1,0
323,2014,16.31,0.412,2.17,184,4,0.508,8.4,1,1
323,2015,12.34,0.36,1.8,106,4,0.793,12.58,1,0
323,2016,12.04,0.473,2.48,47,2,0.415,11.66,0,0
323,2017,15.33,0.363,3.27,109,1,0.402,9.62,1,0
323,2018,13.66,0.437,2.35,178,3,0.433,7.18,1,0
323,2019,14.8,0.552,2.89,8,2,0.487,11.64,0,0
323,2020,15.25,0.552,2.92,145,3,0.436,12.62,0,0
323,2021,14.14,0.365,2.36,170,3,0.71,12.07,1,0
323,2022,14.15,0.427,3.16,177,2,0.623,8.06,1,1
323,2023,13.39,0.661,1.05,157,2,0.275,8.27,1,0
324,2010,14.07,0.574,1.89,71,3,0.377,13.31,1,0
324,2011,14.64,0.811,2.04,59,3,0.15,7.58,1,1
324,2012,14.9,0.677,2.09,100,2,0.511,10.96,1,1
324,2013,13.58,0.672,2.67,171,3,0.397,6.44,0,0
324,2014,12.91,0.292,2.65,69,3,0.897,9.4,1,0
324,2015,13.67,0.615,2.7,79,3,0.469,11.17,1,0
324,2016,16.44,0.492,2.8,134,2,0.502,9.94,1,1
324,2017,11.78,0.417,2.02,124,1,0.481,11.05,1,0
324,2018,10.17,0.525,1.89,90,4,0.495,7.55,1,0
324,2019,15.35,0.642,2.7,66,4,0.352,8.36,1,0
324,2020,14.42,0.575,2.18,178,3,0.416,10.96,0,1
324,2021,13.84,0.368,1.71,116,1,0.611,11.39,1,1
324,2022,15.94,0.611,2.99,163,3,0.183,10.44,1,0
324,2023,15.65,0.404,3.2,167,4,0.722,11.89,1,0
325,2010,15.65,0.533,3.28,130,2,0.462,6.69,1,1
325,2011,15.48,0.454,2.59,177,2,0.404,9.07,1,0
325,2012,14.13,0.467,2.81,81,3,0.581,13.65,0,1
325,2013,18.52,0.615,3.18,186,4,0.299,12.57,0,1
325,2014,14.17,0.344,2.18,126,1,0.712,11.27,1,1
325,2015,14.35,0.792,3.06,161,3,0.296,9.69,0,0
325,2016,11.6,0.227,2.64,12,3,0.875,12.07,1,0
325,2017,11.75,0.41,2.96,58,3,0.574,10.86,0,0
325,2018,12.06,0.556,2.59,139,3,0.403,6.97,1,0
325,2019,15.32,0.588,3.15,87,3,0.35,11.99,1,0
325,2020,14.72,0.485,2.61,107,2,0.443,8.27,1,0
325,2021,13.42,0.491,1.76,155,2,0.507,11.52,0,0
325,2022,16.26,0.562,3.23,104,3,0.417,6.77,0,1
325,2023,12.93,0.465,2.03,36,1,0.452,13.2,0,0
326,2010,16.51,0.709,3.13,66,3,0.177,9.45,0,0
326,2011,15.38,0.626,2.45,177,3,0.363,7.78,0,0
326,2012,12.85,0.631,3.09,34,2,0.326,8.62,0,0
326,2013,15.27,0.355,3.07,110,3,0.531,9.33,1,1
326,2014,13.25,0.488,2.72,43,3,0.595,9.99,0,1
326,2015,14.57,0.455,2.75,137,2,0.722,12.64,1,0
326,2016,15.31,0.349,2.71,199,3,0.747,10.14,0,0
326,2017,9.97,0.554,1.49,26,4,0.374,5.66,1,0
326,2018,11.62,0.419,2.56,160,3,0.576,7.54,0,0
326,2019,14.17,0.598,1.94,154,3,0.556,15.52,1,0
326,2020,13.32,0.339,2.59,132,1,0.543,10.27,1,0
326,2021,18.87,0.758,1.93,33,1,0.32,11.9,1,1
326,2022,14.52,0.366,1.91,175,1,0.49,9.38,1,0
326,2023,10.77,0.533,3.3,46,3,0.636,7.99,1,0
327,2010,15.75,0.619,3.03,64,2,0.338,9.04,1,1
327,2011,12.55,0.414,2.5,123,2,0.809,10.26,1,0
327,2012,15.4,0.628,2.59,81,3,0.545,9.08,0,1
327,2013,13.55,0.316,2.38,191,2,0.674,13.84,1,0
327,2014,14.0,0.718,2.78,100,2,0.21,8.77,1,0
327,2015,11.91,0.502,2.16,90,3,0.517,7.89,1,0
327,2016,15.24,0.411,3.0,116,2,0.571,11.62,1,1
327,2017,14.01,0.455,2.37,88,3,0.505,11.86,0,0
327,2018,13.16,0.621,2.29,10,2,0.213,10.06,1,0
327,2019,13.34,0.412,2.51,77,2,0.536,8.8,0,0
327,2020,11.12,0.388,2.2,160,4,0.501,6.2,0,0
327,2021,15.13,0.467,2.66,81,4,0.588,12.44,1,0
327,2022,10.98,0.323,2.23,35,4,0.776,11.74,1,0
327,2023,15.1,0.773,2.73,43,4,0.301,9.12,1,0
328,2010,12.74,0.415,3.11,54,3,0.619,10.12,0,0
328,2011,14.58,0.625,2.14,82,3,0.29,9.55,1,0
328,2012,12.1,0.531,2.43,130,3,0.489,13.26,0,0
328,2013,12.48,0.352,2.73,169,3,0.727,7.92,1,0
328,2014,14.46,0.499,2.28,113,3,0.442,8.76,1,0
328,2015,13.95,0.618,2.73,92,2,0.394,8.57,1,0
328,2016,11.73,0.472,2.78,19,4,0.514,10.62,1,0
328,2017,14.0,0.679,3.04,55,3,0.487,10.11,1,0
328,2018,14.86,0.653,2.2,27,4,0.432,10.4,1,1
328,2019,12.84,0.638,2.03,157,2,0.423,8.24,1,0
328,2020,17.55,0.431,2.35,178,2,0.397,12.97,1,1
328,2021,13.54,0.338,2.02,155,2,0.679,9.09,1,0
328,2022,14.26,0.408,2.78,14,3,0.577,12.38,1,0
328,2023,15.74,0.529,1.92,77,2,0.454,16.28,1,0
329,2010,15.35,0.582,3.67,117,2,0.262,8.25,1,0
329,2011,14.31,0.174,3.15,81,2,0.717,10.68,0,0
329,2012,13.62,0.499,2.51,36,2,0.494,9.74,0,0
329,2013,15.56,0.524,2.93,117,3,0.588,14.06,1,0
329,2014,12.17,0.458,1.68,183,4,0.483,9.44,0,1
329,2015,15.2,0.694,3.76,173,1,0.266,10.5,1,0
329,2016,13.58,0.563,2.2,69,3,0.615,10.45,0,0
329,2017,14.0,0.697,2.44,197,1,0.274,9.8,1,0
329,2018,11.8,0.468,1.57,105,1,0.52,11.51,1,0
329,2019,16.09,0.641,2.74,172,3,0.348,10.19,1,0
329,2020,12.62,0.745,1.95,22,3,0.12,10.96,1,0
329,2021,17.44,0.697,2.55,168,4,0.36,10.43,0,0
329,2022,13.08,0.336,2.23,35,3,0.599,8.79,1,1
329,2023,13.65,0.462,1.96,58,4,0.535,9.46,1,0
330,2010,13.34,0.448,2.1,67,2,0.596,11.11,0,0
330,2011,10.74,0.573,2.61,5,2,0.621,11.1,1,0
330,2012,15.9,0.603,1.86,184,2,0.265,12.49,1,0
330,2013,14.38,0.374,2.13,189,3,0.712,13.72,1,0
330,2014,12.88,0.51,2.83,13,2,0.577,8.96,1,0
330,2015,14.61,0.197,3.8,124,2,0.739,10.27,1,0
330,2016,15.97,0.716,2.74,96,3,0.344,9.61,1,0
330,2017,13.27,0.423,2.04,94,1,0.741,7.79,1,0
330,2018,13.02,0.508,2.32,120,1,0.415,11.13,1,0
330,2019,13.14,0.454,2.52,60,2,0.571,11.56,0,0
330,2020,15.81,0.672,2.33,179,1,0.369,7.85,1,0
330,2021,10.83,0.074,2.95,7,3,0.979,9.25,1,0
330,2022,14.01,0.498,2.61,134,3,0.579,9.06,1,0
330,2023,13.21,0.484,2.95,58,2,0.533,6.98,1,0
331,2010,14.57,0.432,2.34,41,2,0.619,9.93,1,0
331,2011,18.36,0.759,3.16,188,4,0.15,7.71,1,1
331,2012,15.72,0.367,2.42,163,3,0.649,10.32,1,0
331,2013,15.11,0.616,2.01,101,3,0.337,10.54,0,0
331,2014,15.06,0.553,3.59,16,3,0.324,10.79,1,0
331,2015,14.89,0.689,1.59,190,2,0.26,10.88,1,0
331,2016,16.6,0.4,2.13,199,4,0.627,13.06,1,0
331,2017,11.18,0.39,2.19,116,3,0.654,8.38,1,0
331,2018,17.59,0.664,3.75,158,2,0.209,8.48,1,0
331,2019,16.6,0.564,3.4,82,3,0.342,11.31,1,0
331,2020,13.65,0.268,3.25,144,2,0.804,9.74,1,0
331,2021,12.73,0.419,2.33,94,2,0.632,12.25,0,0
331,2022,17.46,0.558,3.71,148,4,0.531,11.12,1,1
331,2023,17.78,0.626,2.68,185,4,0.511,13.84,0,1
332,2010,14.54,0.398,2.99,76,2,0.656,9.82,0,0
332,2011,12.44,0.063,2.59,181,2,0.896,7.04,1,0
332,2012,15.04,0.578,2.48,181,3,0.433,10.68,1,1
332,2013,13.74,0.317,2.37,96,2,0.849,9.86,1,0
332,2014,12.31,0.197,2.4,11,3,1.0,11.07,1,0
332,2015,11.33,0.075,2.8,19,3,0.971,11.33,1,0
332,2016,13.64,0.622,2.68,109,3,0.431,8.93,1,0
332,2017,12.84,0.519,2.48,168,3,0.553,7.98,1,0
332,2018,16.65,0.466,3.25,76,3,0.536,9.71,1,1
332,2019,8.81,0.708,1.02,78,4,0.408,5.24,1,0
332,2020,16.03,0.596,2.75,147,2,0.505,10.16,1,0
332,2021,14.39,0.742,2.86,66,4,0.293,9.19,1,0
332,2022,14.43,0.291,3.07,150,1,0.677,11.72,0,0
332,2023,9.57,0.495,2.47,50,2,0.353,6.03,0,1
333,2010,10.37,0.257,2.6,109,1,0.816,10.01,0,0
333,2011,14.67,0.466,2.99,113,3,0.556,13.15,1,0
333,2012,13.97,0.463,3.25,65,2,0.464,11.35,1,0
333,2013,15.82,0.594,2.35,125,4,0.293,11.96,1,0
333,2014,15.03,0.507,2.63,47,3,0.559,10.68,1,1
333,2015,17.49,0.594,3.34,176,1,0.246,6.68,1,0
333,2016,12.77,0.606,1.44,103,3,0.424,10.33,0,0
333,2017,15.25,0.823,2.15,198,4,0.261,10.82,1,0
333,2018,14.17,0.453,3.23,59,3,0.602,7.84,0,0
333,2019,14.11,0.359,3.05,171,1,0.602,9.75,1,0
333,2020,13.89,0.537,2.76,137,4,0.338,4.2,1,1
333,2021,14.59,0.38,2.28,189,3,0.679,9.33,1,1
333,2022,15.48,0.722,2.06,116,2,0.398,9.13,1,0
333,2023,16.77,0.458,2.2,147,2,0.485,12.8,1,1
334,2010,14.99,0.415,3.27,95,3,0.636,8.79,1,0
334,2011,13.11,0.429,2.19,20,4,0.729,9.47,0,0
334,2012,14.86,0.608,2.55,61,2,0.426,9.84,1,0
334,2013,12.32,0.476,2.12,106,2,0.484,8.82,0,1
334,2014,13.95,0.404,2.92,29,4,0.7,11.44,1,0
334,2015,15.63,0.75,2.23,26,1,0.176,6.02,1,1
334,2016,14.29,0.372,2.45,163,4,0.499,12.27,1,1
334,2017,12.6,0.505,1.66,127,2,0.576,9.98,1,0
334,2018,12.98,0.598,1.69,166,3,0.362,12.6,0,0
334,2019,10.49,0.255,2.5,91,2,0.713,4.51,0,0
334,2020,12.9,0.572,1.84,148,4,0.365,5.13,0,0
334,2021,16.21,0.342,3.55,191,3,0.611,9.42,0,0
334,2022,13.13,0.623,1.47,147,4,0.517,11.01,1,0
334,2023,12.28,0.356,2.1,86,3,0.811,8.89,1,0
335,2010,12.83,0.604,2.51,106,2,0.576,11.17,1,0
335,2011,13.38,0.666,2.32,145,2,0.443,11.96,1,0
335,2012,14.27,0.629,1.95,28,3,0.417,11.33,1,0
335,2013,10.99,0.538,2.02,145,3,0.319,10.21,1,0
335,2014,12.71,0.465,2.0,197,4,0.516,10.19,0,0
335,2015,12.38,0.414,2.36,40,2,0.802,8.77,1,0
335,2016,15.62,0.721,3.48,53,3,0.236,9.89,0,0
335,2017,9.39,0.395,2.54,86,4,0.756,7.95,1,0
335,2018,13.42,0.344,3.09,52,2,0.661,8.43,1,0
335,2019,14.62,0.6,2.75,101,4,0.132,11.03,1,0
335,2020,13.26,0.381,3.06,106,3,0.683,9.07,0,0
335,2021,11.57,0.357,1.1,175,3,0.769,8.52,1,1
335,2022,10.63,0.283,2.35,10,2,0.712,10.9,0,0
335,2023,13.47,0.428,3.15,72,2,0.696,10.76,1,1
336,2010,12.28,0.488,2.21,18,1,0.346,9.57,1,0
336,2011,16.02,0.536,3.38,34,4,0.325,9.7,1,0
336,2012,15.0,0.643,3.24,114,4,0.378,10.83,0,0
336,2013,13.02,0.579,2.27,12,1,0.469,11.94,1,0
336,2014,13.23,0.471,2.25,186,4,0.664,10.4,1,0
336,2015,9.91,0.47,1.99,70,3,0.594,7.62,0,0
336,2016,13.13,0.577,2.19,136,4,0.304,9.56,1,0
336,2017,13.59,0.691,1.88,88,1,0.33,9.19,1,0
336,2018,16.29,0.519,2.71,192,2,0.541,7.89,0,0
336,2019,14.9,0.43,1.77,124,3,0.383,11.0,0,1
336,2020,13.5,0.351,2.8,57,2,0.645,11.15,0,0
336,2021,15.16,0.283,2.81,103,3,0.683,11.45,0,0
336,2022,13.49,0.6,1.67,78,3,0.335,8.02,0,1
336,2023,16.39,0.587,3.27,147,2,0.463,10.31,0,0
337,2010,14.55,0.587,2.76,104,2,0.298,9.99,0,0
337,2011,15.8,0.481,2.87,133,4,0.561,10.61,0,1
337,2012,13.33,0.711,2.12,154,2,0.345,10.26,1,0
337,2013,12.51,0.427,2.81,19,2,0.681,9.97,1,0
337,2014,15.35,0.643,3.06,26,3,0.244,9.73,1,1
337,2015,14.82,0.494,2.45,182,3,0.355,12.21,1,0
337,2016,12.57,0.409,3.5,52,3,0.619,8.28,0,0
337,2017,15.82,0.589,2.52,121,3,0.382,9.65,1,0
337,2018,14.38,0.561,3.07,77,1,0.729,12.16,1,0
337,2019,13.75,0.554,2.65,124,2,0.492,8.38,1,0
337,2020,16.88,0.512,2.79,183,3,0.494,8.48,1,0
337,2021,14.13,0.494,1.66,21,4,0.488,11.47,1,1
337,2022,15.32,0.858,2.69,110,3,0.02,7.15,1,0
337,2023,15.3,0.678,2.13,87,1,0.379,11.32,1,0
338,2010,13.99,0.608,2.08,108,2,0.384,9.02,1,1
338,2011,14.93,0.517,3.37,95,1,0.475,10.82,1,0
338,2012,13.56,0.651,2.39,183,3,0.358,7.56,0,0
338,2013,14.99,0.578,2.0,169,1,0.444,12.37,1,0
338,2014,13.11,0.504,2.32,53,2,0.322,7.57,1,0
338,2015,11.5,0.454,1.85,63,3,0.629,11.45,1,0
338,2016,14.56,0.488,3.22,142,3,0.427,7.65,0,0
338,2017,11.41,0.024,2.15,34,3,0.962,13.62,0,0
338,2018,12.93,0.532,2.76,89,3,0.597,9.86,0,0
338,2019,14.3,0.427,3.18,25,3,0.751,13.9,1,0
338,2020,12.16,0.739,2.25,38,2,0.091,8.36,0,0
338,2021,11.65,0.503,2.77,77,3,0.5,9.11,0,0
338,2022,11.63,0.322,1.98,102,2,0.706,12.42,1,0
338,2023,17.73,0.493,3.72,182,2,0.357,7.15,1,1
339,2010,13.41,0.343,2.97,80,3,0.737,8.6,1,0
339,2011,16.95,0.571,2.4,179,3,0.441,10.99,1,0
339,2012,13.87,0.544,2.11,89,3,0.476,7.96,1,1
339,2013,15.51,0.644,2.44,88,3,0.265,11.04,0,1
339,2014,13.64,0.381,2.33,138,4,0.66,10.34,1,0
339,2015,13.92,0.505,3.48,182,3,0.579,6.97,1,0
339,2016,14.1,0.295,1.89,113,3,0.717,11.94,0,1
339,2017,13.77,0.605,2.57,67,3,0.343,7.48,1,0
339,2018,12.89,0.578,2.49,16,2,0.379,11.54,1,0
339,2019,15.17,0.574,2.44,173,2,0.448,10.26,1,0
339,2020,14.28,0.5,2.45,163,3,0.505,9.09,0,0
339,2021,12.06,0.562,2.44,6,1,0.528,7.79,1,1
339,2022,17.44,0.741,2.94,148,3,0.211,10.66,1,0
339,2023,13.59,0.457,2.8,133,3,0.421,8.25,1,0
340,2010,12.11,0.521,2.71,136,4,0.515,12.42,1,0
340,2011,11.98,0.337,0.98,51,4,0.615,12.49,1,0
340,2012,16.46,0.37,2.65,197,2,0.709,13.28,1,0
340,2013,10.69,0.515,1.67,56,3,0.486,10.56,0,0
340,2014,12.53,0.666,2.82,51,1,0.4,9.19,1,0
340,2015,16.05,0.462,3.24,103,2,0.437,9.41,1,0
340,2016,11.55,0.465,2.04,54,3,0.55,9.26,1,0
340,2017,14.37,0.439,2.37,49,2,0.491,10.5,1,0
340,2018,12.27,0.42,2.2,46,2,0.458,10.87,1,1
340,2019,18.09,0.544,3.12,188,4,0.37,12.46,1,0
340,2020,13.14,0.275,2.55,75,4,0.67,10.04,0,0
340,2021,16.27,0.692,3.36,61,3,0.432,7.19,1,1
340,2022,10.8,0.4,2.71,37,4,0.543,9.19,1,0
340,2023,15.9,0.608,2.62,160,3,0.265,13.11,1,0
341,2010,13.08,0.31,2.53,118,2,0.704,6.89,1,0
341,2011,13.1,0.6,2.91,48,3,0.403,11.48,1,0
341,2012,12.47,0.601,1.63,118,3,0.35,9.22,1,0
341,2013,13.6,0.558,2.54,60,2,0.426,8.23,1,0
341,2014,11.31,0.351,2.46,48,4,0.747,10.79,1,0
341,2015,16.58,0.537,2.86,100,3,0.53,13.12,1,0
341,2016,13.68,0.323,2.41,77,1,0.736,10.68,1,0
341,2017,13.68,0.462,1.98,38,2,0.42,9.47,1,1
341,2018,12.79,0.654,2.5,18,2,0.634,7.41,1,0
341,2019,13.34,0.62,1.96,161,4,0.486,9.8,1,0
341,2020,13.49,0.502,1.54,129,3,0.549,7.34,1,1
341,2021,12.84,0.354,2.86,83,3,0.53,9.38,1,0
341,2022,14.73,0.597,2.79,149,3,0.498,9.87,1,0
341,2023,12.18,0.503,2.73,87,3,0.447,5.28,1,0
342,2010,16.4,0.152,3.15,141,3,0.829,12.78,0,1
342,2011,13.95,0.617,2.17,31,3,0.215,7.52,1,0
342,2012,12.6,0.496,1.78,181,4,0.379,9.63,1,0
342,2013,16.36,0.68,2.46,169,4,0.363,11.07,0,0
342,2014,13.05,0.336,2.33,160,4,0.765,12.62,1,0
342,2015,11.61,0.023,2.08,54,3,1.0,8.42,1,0
342,2016,13.42,0.542,2.46,59,4,0.523,4.98,1,0
342,2017,17.92,0.544,2.19,136,3,0.45,12.16,1,1
342,2018,11.95,0.246,1.58,102,4,0.713,7.5,1,1
342,2019,12.57,0.353,2.28,151,4,0.676,10.72,0,0
342,2020,15.36,0.913,1.93,41,4,0.169,10.84,1,1
342,2021,13.68,0.454,2.62,136,4,0.546,3.5,1,1
342,2022,10.99,0.61,2.17,41,3,0.511,6.77,1,0
342,2023,13.48,0.402,3.06,183,2,0.576,9.08,1,1
343,2010,13.47,0.186,3.3,164,2,0.716,4.83,1,1
343,2011,14.14,0.474,2.84,177,3,0.525,7.32,1,0
343,2012,13.16,0.46,1.72,116,2,0.55,10.25,1,0
343,2013,14.1,0.44,3.25,16,3,0.552,9.82,1,0
343,2014,15.14,0.483,3.29,173,3,0.645,10.61,0,0
343,2015,14.84,0.54,2.51,60,3,0.541,10.9,1,0
343,2016,12.87,0.477,3.16,84,4,0.379,6.64,1,0
343,2017,9.82,0.31,2.22,18,3,0.843,7.43,1,0
343,2018,16.11,0.573,1.57,58,3,0.153,11.52,0,1
343,2019,9.98,0.208,2.12,195,3,1.0,13.05,1,0
343,2020,13.8,0.192,3.36,69,4,0.779,8.07,1,0
343,2021,14.14,0.611,1.75,120,2,0.37,10.52,1,0
343,2022,13.74,0.576,2.5,62,2,0.418,11.61,0,0
343,2023,14.69,0.491,2.52,100,4,0.547,10.48,1,0
344,2010,12.14,0.291,2.24,25,3,0.709,9.5,1,0
344,2011,9.65,0.394,2.28,8,3,0.593,8.72,0,0
344,2012,13.33,0.461,2.54,77,3,0.67,13.97,1,0
344,2013,11.41,0.261,2.22,131,2,0.796,10.19,0,0
344,2014,9.93,0.389,1.79,50,3,0.515,10.78,1,0
344,2015,13.6,0.598,2.61,16,2,0.476,10.65,1,0
344,2016,15.99,0.714,3.04,132,3,0.338,8.38,1,0
344,2017,14.73,0.437,2.93,34,3,0.508,10.1,1,0
344,2018,12.92,0.613,2.1,98,3,0.466,9.36,0,0
344,2019,10.79,0.213,1.87,64,3,0.771,9.32,0,1
344,2020,15.73,0.599,2.36,104,4,0.379,10.63,1,1
344,2021,13.49,0.379,3.28,75,3,0.596,8.17,1,0
344,2022,14.86,0.546,2.82,85,4,0.211,7.59,1,0
344,2023,15.42,0.463,2.85,197,3,0.484,11.01,1,0
345,2010,16.3,0.698,2.94,146,3,0.373,8.94,1,0
345,2011,13.1,0.369,2.71,115,1,0.629,9.31,1,0
345,2012,13.68,0.594,2.56,48,2,0.277,6.14,0,0
345,2013,14.72,0.458,2.83,112,3,0.638,11.93,1,0
345,2014,13.76,0.476,2.23,106,2,0.494,11.05,0,1
345,2015,13.47,0.472,1.79,158,3,0.405,11.42,1,0
345,2016,15.33,0.373,2.86,95,3,0.847,10.77,1,1
345,2017,12.83,0.498,3.12,113,4,0.397,6.97,1,0
345,2018,11.4,0.491,1.94,20,4,0.597,10.46,0,0
345,2019,15.54,0.536,2.91,114,2,0.387,8.78,1,0
345,2020,15.3,0.513,3.34,11,2,0.501,8.07,1,1
345,2021,14.32,0.62,2.5,164,3,0.29,11.0,1,0
