Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_3523,2020,China,FoodTech,IPO,242.0,4719,4.0,31.75,9,No,Yes,97.0,"Java, Spring",1426322
Startup_3524,2014,Brazil,Tech,IPO,78.0,3072,197.0,8.6,5,Yes,Yes,95.0,"C++, ML",831743
Startup_3525,2002,Brazil,FoodTech,IPO,231.0,1871,587.0,7.6,2,Yes,Yes,53.0,"Java, Spring",4255829
Startup_3526,2016,Australia,Gaming,Series C,114.0,3610,349.0,49.8,2,No,Yes,26.0,"Python, AI",4453336
Startup_3527,2010,Australia,EdTech,Series C,402.0,1728,358.0,3.58,7,No,No,14.0,"Node.js, React",4730048
Startup_3528,2004,China,Tech,Series B,98.0,4246,744.0,30.14,8,Yes,Yes,18.0,"PHP, Laravel",1747581
Startup_3529,2017,Germany,Tech,IPO,162.0,4915,912.0,4.52,7,Yes,Yes,99.0,"Python, AI",2795335
Startup_3530,2008,France,Gaming,Series C,53.0,916,288.0,46.83,5,No,Yes,81.0,"Java, Spring",860228
Startup_3531,2012,India,FoodTech,Seed,67.0,4040,351.0,39.01,1,No,No,49.0,"C++, ML",3793312
Startup_3532,2019,Canada,Healthcare,IPO,184.0,1288,125.0,27.52,7,No,Yes,67.0,"Node.js, React",3773071
Startup_3533,2007,France,E-commerce,Series A,257.0,1528,87.0,2.21,9,No,Yes,53.0,"Node.js, React",570944
Startup_3534,2002,Australia,Tech,Seed,200.0,271,164.0,1.76,4,Yes,No,80.0,"C++, ML",4552803
Startup_3535,2015,UK,FoodTech,Seed,130.0,4956,71.0,40.55,7,Yes,No,51.0,"PHP, Laravel",3935693
Startup_3536,2010,USA,Energy,Seed,23.0,4264,328.0,44.87,6,No,Yes,92.0,"Java, Spring",4261134
Startup_3537,2018,China,Gaming,Series C,30.0,1097,105.0,47.86,9,No,Yes,40.0,"Python, AI",1590382
Startup_3538,2007,Germany,Healthcare,Series B,92.0,4696,176.0,21.03,8,Yes,No,3.0,"Node.js, React",1259581
Startup_3539,2016,Brazil,Healthcare,Series A,365.0,4283,787.0,13.07,1,Yes,No,89.0,"Java, Spring",1426602
Startup_3540,2009,China,E-commerce,Series B,401.0,3298,222.0,0.48,5,No,Yes,69.0,"PHP, Laravel",1935096
Startup_3541,2000,France,Gaming,Series C,164.0,2198,772.0,6.49,9,Yes,No,69.0,"PHP, Laravel",2502879
Startup_3542,2015,Australia,Tech,Series B,315.0,4614,811.0,30.2,1,Yes,No,17.0,"Node.js, React",1368056
Startup_3543,2013,Germany,E-commerce,Series C,24.0,796,234.0,17.58,5,No,Yes,72.0,"C++, ML",1172244
Startup_3544,2021,France,FinTech,IPO,437.0,1814,163.0,14.38,2,Yes,No,48.0,"C++, ML",3472698
Startup_3545,2014,Germany,FinTech,IPO,143.0,1468,757.0,7.35,8,Yes,Yes,84.0,"Node.js, React",4558516
Startup_3546,2008,Japan,Tech,IPO,182.0,3238,229.0,47.9,3,Yes,No,26.0,"PHP, Laravel",3673659
Startup_3547,2008,China,Logistics,Series C,444.0,1187,31.0,45.02,3,Yes,No,80.0,"Node.js, React",3471369
Startup_3548,2002,UK,FinTech,Seed,208.0,4633,233.0,22.35,4,Yes,Yes,99.0,"Python, AI",464738
Startup_3549,2018,Germany,EdTech,IPO,232.0,3143,438.0,37.23,1,No,No,14.0,"PHP, Laravel",2489374
Startup_3550,2018,Japan,FinTech,IPO,492.0,4334,108.0,11.83,1,Yes,No,78.0,"C++, ML",2438952
Startup_3551,2009,China,AI,Series C,325.0,1563,161.0,27.12,4,Yes,Yes,56.0,"PHP, Laravel",4143597
Startup_3552,2018,France,E-commerce,Series A,250.0,3615,391.0,12.39,9,No,Yes,45.0,"Node.js, React",1733574
Startup_3553,2015,Canada,AI,Seed,498.0,322,690.0,7.55,7,Yes,Yes,6.0,"Java, Spring",2615288
Startup_3554,2001,Canada,EdTech,Series B,440.0,732,72.0,4.32,9,No,Yes,70.0,"PHP, Laravel",3906070
Startup_3555,2006,USA,Gaming,Seed,92.0,4924,595.0,18.47,5,No,No,47.0,"C++, ML",1927466
Startup_3556,2009,France,E-commerce,Series B,107.0,1486,65.0,16.25,7,No,Yes,30.0,"Java, Spring",3542512
Startup_3557,2016,Japan,E-commerce,Series B,293.0,1744,405.0,14.49,8,No,Yes,64.0,"C++, ML",1680898
Startup_3558,2018,Germany,EdTech,Series C,58.0,186,204.0,48.38,1,No,No,57.0,"Java, Spring",2252686
Startup_3559,2018,Brazil,Gaming,Series A,116.0,592,179.0,10.33,1,No,No,25.0,"Python, AI",473338
Startup_3560,2002,UK,AI,IPO,315.0,652,329.0,21.42,3,No,No,82.0,"C++, ML",4451377
Startup_3561,2002,Brazil,FoodTech,IPO,322.0,283,137.0,49.81,6,No,Yes,25.0,"Java, Spring",2359988
Startup_3562,2005,Germany,Healthcare,IPO,43.0,4046,77.0,48.61,2,No,Yes,77.0,"Python, AI",1630272
Startup_3563,2007,China,Logistics,Seed,226.0,1897,298.0,39.37,6,No,Yes,81.0,"Node.js, React",185614
Startup_3564,2016,UK,FoodTech,Series C,169.0,3453,772.0,25.3,1,No,No,79.0,"Python, AI",404486
Startup_3565,2001,Australia,FinTech,Series B,423.0,4091,866.0,11.78,3,Yes,No,21.0,"Node.js, React",4669921
Startup_3566,2002,China,FoodTech,Series A,439.0,2642,755.0,44.48,3,No,No,5.0,"Java, Spring",499085
Startup_3567,2015,France,E-commerce,Series C,388.0,1441,735.0,6.85,5,No,Yes,21.0,"C++, ML",1034091
Startup_3568,2014,India,Logistics,Series B,100.0,1905,209.0,31.51,5,No,Yes,42.0,"Python, AI",2955934
Startup_3569,2008,USA,E-commerce,Series C,288.0,2663,521.0,18.99,6,Yes,Yes,94.0,"PHP, Laravel",455352
Startup_3570,2019,Brazil,EdTech,Seed,61.0,1969,722.0,17.72,1,No,Yes,94.0,"C++, ML",1060436
Startup_3571,2000,China,Gaming,IPO,359.0,4182,342.0,23.37,9,No,No,77.0,"PHP, Laravel",931970
Startup_3572,2011,USA,Healthcare,Series A,202.0,279,908.0,8.29,3,Yes,No,54.0,"Python, AI",3987046
Startup_3573,2012,Germany,AI,Seed,160.0,116,658.0,4.86,9,No,Yes,40.0,"Java, Spring",4014860
Startup_3574,2012,USA,Gaming,Series A,10.0,1796,745.0,17.48,4,No,No,34.0,"Python, AI",2708771
Startup_3575,2000,India,Tech,Series B,134.0,2556,967.0,49.92,2,Yes,No,41.0,"PHP, Laravel",1815595
Startup_3576,2021,Canada,FoodTech,Series A,223.0,4011,69.0,33.81,4,Yes,Yes,18.0,"PHP, Laravel",3368528
Startup_3577,2015,Canada,Gaming,Series B,482.0,3850,66.0,37.09,8,No,Yes,5.0,"Python, AI",4380262
Startup_3578,2007,USA,FinTech,Series B,492.0,1058,919.0,41.54,4,No,Yes,44.0,"Python, AI",1499320
Startup_3579,2008,Japan,Healthcare,IPO,201.0,3045,995.0,20.63,3,No,No,30.0,"Node.js, React",2715980
Startup_3580,2002,India,FoodTech,Series B,84.0,4586,109.0,40.14,1,No,No,29.0,"Python, AI",368267
Startup_3581,2021,Brazil,Healthcare,Series B,494.0,585,248.0,19.98,2,Yes,No,61.0,"Python, AI",4434909
Startup_3582,2006,China,AI,Series C,18.0,534,287.0,25.25,6,No,Yes,60.0,"PHP, Laravel",4264126
Startup_3583,2014,Canada,Energy,Series C,415.0,2396,808.0,2.29,8,Yes,Yes,49.0,"Node.js, React",1712811
Startup_3584,2013,Japan,Logistics,Series A,349.0,2293,528.0,18.56,3,Yes,Yes,46.0,"Java, Spring",3248317
Startup_3585,2001,France,Tech,Seed,254.0,4667,593.0,40.51,8,No,Yes,67.0,"Java, Spring",1740181
Startup_3586,2007,China,E-commerce,Series B,410.0,133,731.0,5.15,8,No,Yes,17.0,"PHP, Laravel",3177565
Startup_3587,2016,Australia,EdTech,IPO,267.0,1565,904.0,48.71,8,Yes,Yes,15.0,"Java, Spring",2119262
Startup_3588,2009,Germany,FoodTech,Seed,313.0,2043,350.0,25.49,3,Yes,Yes,74.0,"Java, Spring",724858
Startup_3589,2008,India,Gaming,IPO,40.0,3337,528.0,9.2,9,No,No,74.0,"Java, Spring",1805834
Startup_3590,2016,Canada,Gaming,Series B,175.0,1730,660.0,12.28,8,Yes,No,57.0,"PHP, Laravel",3157234
Startup_3591,2022,Canada,Gaming,Seed,260.0,4426,92.0,28.47,9,No,Yes,48.0,"Node.js, React",3108311
Startup_3592,2000,USA,Tech,IPO,234.0,475,214.0,44.65,2,No,Yes,75.0,"PHP, Laravel",656646
Startup_3593,2022,Germany,Healthcare,IPO,46.0,2242,45.0,49.13,4,Yes,Yes,40.0,"Python, AI",2610639
Startup_3594,2001,Canada,Tech,Series B,194.0,1149,606.0,43.44,7,No,Yes,72.0,"C++, ML",1816741
Startup_3595,2005,Germany,FinTech,IPO,294.0,3838,351.0,2.88,1,No,No,44.0,"PHP, Laravel",4307341
Startup_3596,2004,Australia,AI,Series B,13.0,820,879.0,48.32,2,Yes,No,85.0,"Python, AI",283646
Startup_3597,2021,Japan,Healthcare,Series A,6.0,1828,851.0,42.11,2,No,Yes,42.0,"Python, AI",3597269
Startup_3598,2012,UK,EdTech,Series C,31.0,293,162.0,16.19,8,No,No,98.0,"Node.js, React",4905663
Startup_3599,2010,UK,Healthcare,Seed,338.0,3393,449.0,6.86,6,No,No,18.0,"C++, ML",2497561
Startup_3600,2021,Canada,Gaming,Series A,335.0,755,330.0,39.83,5,No,Yes,50.0,"Python, AI",175471
Startup_3601,2014,Japan,EdTech,Series A,155.0,502,334.0,43.83,5,No,No,4.0,"PHP, Laravel",97609
Startup_3602,2000,Brazil,FoodTech,Series C,298.0,3164,491.0,20.12,2,No,No,31.0,"PHP, Laravel",2718985
Startup_3603,2007,Canada,E-commerce,Series A,327.0,1888,737.0,44.21,3,Yes,No,31.0,"PHP, Laravel",4989710
Startup_3604,2015,Australia,Healthcare,Series C,36.0,1529,808.0,35.24,2,Yes,Yes,26.0,"Node.js, React",1757758
Startup_3605,2022,Germany,FoodTech,Series B,47.0,4756,980.0,24.61,3,No,No,90.0,"Node.js, React",4390686
Startup_3606,2007,Canada,E-commerce,Series A,66.0,660,923.0,49.81,7,Yes,No,30.0,"Node.js, React",3890137
Startup_3607,2002,Germany,Logistics,Series C,309.0,456,325.0,8.8,4,No,No,31.0,"Node.js, React",4095251
Startup_3608,2005,Australia,FoodTech,Seed,274.0,1196,712.0,18.41,6,Yes,No,78.0,"Java, Spring",3456050
Startup_3609,2008,India,Healthcare,Series A,118.0,1437,403.0,38.56,3,Yes,Yes,92.0,"Java, Spring",2691790
Startup_3610,2004,France,E-commerce,Series B,182.0,4508,116.0,20.57,1,No,Yes,24.0,"Java, Spring",2119728
Startup_3611,2019,India,Healthcare,IPO,164.0,392,401.0,39.47,5,Yes,No,51.0,"Python, AI",2226064
Startup_3612,2009,Germany,AI,Series A,3.0,1662,749.0,38.12,7,Yes,Yes,90.0,"Python, AI",1538275
Startup_3613,2010,Canada,Tech,Seed,417.0,4867,784.0,30.45,4,Yes,No,33.0,"Java, Spring",4595165
Startup_3614,2018,India,EdTech,Series A,184.0,1030,445.0,28.21,9,No,No,16.0,"PHP, Laravel",2944262
Startup_3615,2002,UK,E-commerce,Seed,49.0,3771,801.0,5.04,4,No,No,81.0,"C++, ML",2693365
Startup_3616,2015,Australia,E-commerce,IPO,36.0,4223,358.0,6.73,3,Yes,No,90.0,"Node.js, React",2692205
Startup_3617,2000,UK,FinTech,Series B,114.0,4661,288.0,12.77,4,No,No,28.0,"C++, ML",3584100
Startup_3618,2013,France,Gaming,Series C,390.0,2862,228.0,30.3,7,No,No,41.0,"Node.js, React",4085840
Startup_3619,2000,China,Energy,Series B,264.0,4124,722.0,3.8,1,No,Yes,79.0,"Python, AI",4706076
Startup_3620,2015,UK,E-commerce,Seed,488.0,1652,678.0,6.84,8,Yes,Yes,51.0,"Python, AI",3231477
Startup_3621,2022,UK,Tech,Series B,338.0,3489,549.0,47.08,1,No,Yes,88.0,"Java, Spring",4780777
Startup_3622,2011,UK,FinTech,Series A,377.0,3418,519.0,32.11,1,Yes,No,38.0,"PHP, Laravel",3643559
Startup_3623,2006,Germany,EdTech,Series A,376.0,864,909.0,17.37,5,No,Yes,52.0,"Python, AI",4817714
Startup_3624,2011,Japan,E-commerce,Seed,470.0,2688,329.0,9.75,4,No,No,2.0,"Python, AI",122336
Startup_3625,2019,UK,FinTech,Series A,408.0,1267,875.0,12.38,8,No,No,65.0,"Node.js, React",3391264
Startup_3626,2003,Australia,Energy,Series A,150.0,3243,571.0,15.94,5,No,Yes,48.0,"Node.js, React",3827547
Startup_3627,2002,China,AI,Series C,19.0,2623,305.0,2.48,9,Yes,No,83.0,"Java, Spring",3030550
Startup_3628,2011,France,Energy,Series B,306.0,297,289.0,38.12,6,No,No,97.0,"Node.js, React",3158922
Startup_3629,2013,Germany,Gaming,Series C,247.0,1508,363.0,26.23,2,Yes,Yes,16.0,"C++, ML",1635800
Startup_3630,2001,Canada,Healthcare,IPO,374.0,1829,333.0,24.0,6,Yes,Yes,98.0,"C++, ML",3684262
Startup_3631,2019,India,E-commerce,IPO,273.0,4371,841.0,10.76,1,No,Yes,29.0,"PHP, Laravel",411621
Startup_3632,2002,Japan,Logistics,IPO,322.0,4746,948.0,2.85,8,Yes,Yes,82.0,"Node.js, React",3702385
Startup_3633,2014,China,FoodTech,Series B,329.0,3234,495.0,48.48,1,No,No,78.0,"Node.js, React",743434
Startup_3634,2014,Japan,EdTech,Seed,40.0,2870,144.0,16.73,2,Yes,Yes,49.0,"PHP, Laravel",3874416
Startup_3635,2016,Brazil,Gaming,Series B,218.0,173,314.0,0.43,1,Yes,No,57.0,"C++, ML",2209437
Startup_3636,2021,Australia,Logistics,Series C,165.0,2660,156.0,1.24,7,No,No,48.0,"Python, AI",4181030
Startup_3637,2020,India,AI,Series A,267.0,1313,624.0,43.1,6,No,Yes,70.0,"Java, Spring",506429
Startup_3638,2019,France,Gaming,Series C,278.0,3500,445.0,33.08,2,No,Yes,25.0,"Java, Spring",4209004
Startup_3639,2005,Australia,E-commerce,Series A,413.0,2586,556.0,8.47,9,No,No,50.0,"PHP, Laravel",3683733
Startup_3640,2019,UK,Gaming,Series B,363.0,3292,894.0,44.0,2,Yes,Yes,83.0,"PHP, Laravel",3854630
Startup_3641,2014,USA,Logistics,Series C,476.0,4954,704.0,15.89,2,No,Yes,98.0,"Node.js, React",1645412
Startup_3642,2022,France,Healthcare,IPO,381.0,235,171.0,32.33,6,No,Yes,35.0,"Java, Spring",4489780
Startup_3643,2015,France,Energy,Seed,252.0,4960,444.0,45.41,5,Yes,Yes,12.0,"PHP, Laravel",3951582
Startup_3644,2016,Germany,FoodTech,Series C,379.0,3138,353.0,23.82,1,No,No,80.0,"Java, Spring",1123251
Startup_3645,2015,India,AI,Series A,234.0,1648,874.0,10.48,8,No,Yes,10.0,"C++, ML",4932023
Startup_3646,2009,Canada,Energy,Series C,429.0,4685,793.0,20.83,8,Yes,No,21.0,"Python, AI",3560454
Startup_3647,2014,Brazil,Gaming,Seed,231.0,4363,325.0,35.84,1,Yes,Yes,57.0,"C++, ML",1278212
Startup_3648,2006,China,Gaming,IPO,218.0,357,275.0,17.41,1,No,No,15.0,"Node.js, React",1105279
Startup_3649,2004,UK,E-commerce,Series A,49.0,2619,571.0,31.19,6,No,Yes,44.0,"Node.js, React",4829546
Startup_3650,2010,Canada,Gaming,Series B,481.0,4608,614.0,36.17,8,No,Yes,20.0,"Node.js, React",656796
Startup_3651,2003,UK,Gaming,Series A,484.0,2614,721.0,24.87,2,No,No,90.0,"Node.js, React",1216025
Startup_3652,2000,UK,Logistics,Series B,498.0,1656,382.0,1.33,7,No,Yes,29.0,"PHP, Laravel",345550
Startup_3653,2015,India,FinTech,Seed,130.0,3279,260.0,46.91,7,No,No,25.0,"Java, Spring",1281715
Startup_3654,2007,Brazil,Energy,Series A,206.0,4810,187.0,30.31,4,No,No,24.0,"Java, Spring",4609589
Startup_3655,2008,Japan,E-commerce,Series B,185.0,3665,643.0,44.97,9,No,Yes,96.0,"PHP, Laravel",871708
Startup_3656,2002,India,Healthcare,Series C,193.0,3126,122.0,49.29,1,Yes,Yes,56.0,"Python, AI",1010495
Startup_3657,2018,Japan,AI,Series A,329.0,594,404.0,7.14,4,Yes,Yes,54.0,"C++, ML",3917377
Startup_3658,2012,China,E-commerce,Series C,86.0,3917,77.0,48.98,8,Yes,Yes,4.0,"PHP, Laravel",1100112
Startup_3659,2000,Brazil,FinTech,Series C,486.0,2954,968.0,30.19,9,Yes,No,94.0,"Python, AI",4287101
Startup_3660,2008,Germany,E-commerce,Series A,417.0,2181,376.0,21.03,9,Yes,No,68.0,"Java, Spring",1312634
Startup_3661,2000,France,Healthcare,Series C,107.0,4691,964.0,27.66,2,No,Yes,51.0,"Python, AI",4117161
Startup_3662,2008,USA,FinTech,IPO,468.0,850,886.0,44.89,9,Yes,Yes,25.0,"Java, Spring",1392378
Startup_3663,2022,China,FinTech,IPO,59.0,4385,19.0,10.72,2,No,Yes,14.0,"Node.js, React",3397021
Startup_3664,2012,UK,Tech,Seed,387.0,1744,366.0,1.65,4,Yes,No,9.0,"Python, AI",2466654
Startup_3665,2021,Germany,FoodTech,Series B,227.0,2426,71.0,46.61,3,Yes,Yes,88.0,"Python, AI",1547760
Startup_3666,2012,UK,Tech,Seed,308.0,4115,89.0,12.53,8,No,No,94.0,"Java, Spring",2274507
Startup_3667,2009,Canada,Gaming,IPO,408.0,1480,809.0,30.78,7,Yes,Yes,84.0,"C++, ML",3274271
Startup_3668,2010,Japan,FinTech,IPO,201.0,2867,105.0,38.96,5,No,No,63.0,"Java, Spring",1890724
Startup_3669,2008,Australia,Gaming,Series A,222.0,2035,152.0,40.01,3,Yes,No,31.0,"Java, Spring",1749690
Startup_3670,2021,USA,Logistics,IPO,338.0,3588,919.0,23.27,7,Yes,Yes,42.0,"Java, Spring",1740862
Startup_3671,2018,USA,E-commerce,Seed,407.0,2229,665.0,15.93,9,No,No,85.0,"C++, ML",3469649
Startup_3672,2010,UK,Healthcare,IPO,164.0,3672,156.0,37.59,7,Yes,No,80.0,"PHP, Laravel",4924543
Startup_3673,2002,Brazil,Energy,Series B,254.0,4087,530.0,24.2,8,No,Yes,43.0,"Node.js, React",4041977
Startup_3674,2018,USA,FoodTech,Series A,109.0,3695,92.0,46.08,7,No,No,52.0,"Python, AI",4558863
Startup_3675,2013,USA,Tech,Seed,295.0,2896,192.0,36.88,9,Yes,Yes,26.0,"Python, AI",1909865
Startup_3676,2012,China,Gaming,IPO,283.0,4528,213.0,45.38,6,Yes,No,23.0,"Java, Spring",4169468
Startup_3677,2014,Germany,FoodTech,IPO,457.0,354,669.0,42.69,1,Yes,Yes,75.0,"Node.js, React",4012918
Startup_3678,2000,India,Healthcare,Series B,353.0,724,750.0,4.66,1,Yes,Yes,76.0,"C++, ML",1418244
Startup_3679,2005,Australia,EdTech,Series C,396.0,2260,608.0,41.08,6,Yes,Yes,66.0,"Node.js, React",505198
Startup_3680,2013,Australia,Logistics,Seed,462.0,140,295.0,13.58,8,No,No,36.0,"Java, Spring",4897642
Startup_3681,2004,Brazil,Tech,IPO,270.0,4756,299.0,7.62,2,Yes,No,5.0,"Python, AI",2428537
Startup_3682,2020,Australia,Gaming,Series C,432.0,2171,469.0,41.29,3,No,No,25.0,"PHP, Laravel",3165416
Startup_3683,2000,India,Healthcare,Series A,4.0,4198,627.0,8.83,4,No,Yes,71.0,"Node.js, React",231322
Startup_3684,2019,Germany,FoodTech,Series A,321.0,706,503.0,42.93,9,Yes,No,49.0,"C++, ML",3588613
Startup_3685,2014,Japan,AI,Series B,77.0,4235,584.0,3.79,4,No,Yes,46.0,"PHP, Laravel",3534529
Startup_3686,2022,Brazil,Healthcare,Seed,456.0,2757,805.0,30.47,4,Yes,No,47.0,"Node.js, React",1925314
Startup_3687,2009,Brazil,FoodTech,IPO,118.0,1065,156.0,28.78,1,No,No,57.0,"PHP, Laravel",1290953
Startup_3688,2011,France,FoodTech,IPO,36.0,955,557.0,3.7,8,No,Yes,40.0,"Java, Spring",2689258
Startup_3689,2000,Canada,Gaming,Series A,295.0,297,260.0,22.06,7,No,Yes,66.0,"Node.js, React",2549282
Startup_3690,2018,India,FoodTech,IPO,329.0,128,840.0,13.77,6,No,No,84.0,"Java, Spring",4413683
Startup_3691,2009,Australia,FinTech,Series B,377.0,4817,687.0,15.55,4,Yes,Yes,46.0,"Python, AI",3776928
Startup_3692,2006,USA,Tech,Series B,182.0,2472,230.0,0.98,8,Yes,No,30.0,"Python, AI",2733753
Startup_3693,2009,Germany,Healthcare,Seed,290.0,4129,981.0,35.11,6,No,No,51.0,"Java, Spring",2932705
Startup_3694,2020,India,Gaming,Series A,439.0,3386,705.0,35.55,5,Yes,Yes,19.0,"Java, Spring",4650426
Startup_3695,2008,France,EdTech,Series A,474.0,4065,116.0,9.4,9,Yes,No,69.0,"C++, ML",1712363
Startup_3696,2007,Canada,EdTech,IPO,256.0,2710,904.0,45.19,7,No,No,18.0,"PHP, Laravel",1359947
Startup_3697,2013,France,EdTech,Seed,124.0,5,568.0,42.11,2,No,No,86.0,"C++, ML",2557486
Startup_3698,2019,France,E-commerce,IPO,5.0,3132,462.0,19.35,2,Yes,No,83.0,"PHP, Laravel",4076944
Startup_3699,2022,Canada,AI,IPO,243.0,2258,762.0,27.77,9,Yes,Yes,38.0,"C++, ML",462729
Startup_3700,2001,Australia,FinTech,Seed,361.0,2687,261.0,10.94,2,Yes,No,42.0,"PHP, Laravel",334886
Startup_3701,2007,China,Energy,Series C,100.0,4129,368.0,10.93,1,No,No,47.0,"PHP, Laravel",2621478
Startup_3702,2012,Brazil,Healthcare,Series B,315.0,4741,991.0,18.68,5,Yes,Yes,43.0,"Java, Spring",2643472
Startup_3703,2017,UK,Logistics,Series B,276.0,4950,834.0,46.29,5,No,Yes,65.0,"PHP, Laravel",3698842
Startup_3704,2017,Japan,Healthcare,Series A,499.0,3587,810.0,37.93,7,No,No,16.0,"Node.js, React",831604
Startup_3705,2018,Brazil,E-commerce,Series A,94.0,2459,934.0,48.78,9,Yes,Yes,17.0,"Node.js, React",1807002
Startup_3706,2017,UK,Energy,Series B,404.0,3336,86.0,0.26,5,Yes,Yes,94.0,"Python, AI",297719
Startup_3707,2005,Germany,Gaming,Series B,32.0,7,912.0,41.74,8,No,No,82.0,"C++, ML",826484
Startup_3708,2005,India,Gaming,IPO,102.0,922,292.0,21.47,3,No,No,63.0,"Node.js, React",4174408
Startup_3709,2018,Germany,AI,Series C,364.0,1239,784.0,7.08,6,Yes,No,32.0,"Python, AI",66256
Startup_3710,2005,UK,Logistics,IPO,115.0,3573,930.0,2.06,8,No,Yes,10.0,"PHP, Laravel",3199753
Startup_3711,2008,India,FoodTech,Series B,48.0,2451,188.0,12.2,2,No,No,99.0,"Node.js, React",1956706
Startup_3712,2012,China,E-commerce,Series B,492.0,4659,937.0,46.51,2,Yes,Yes,61.0,"Python, AI",3714380
Startup_3713,2007,Germany,AI,Seed,96.0,294,470.0,13.17,8,Yes,No,47.0,"Node.js, React",2752956
Startup_3714,2001,India,AI,Series B,41.0,1909,105.0,13.7,8,Yes,No,20.0,"Java, Spring",983917
Startup_3715,2018,USA,FoodTech,Series B,139.0,3968,414.0,9.65,1,Yes,Yes,1.0,"Java, Spring",3966668
Startup_3716,2009,Australia,E-commerce,Series C,487.0,626,195.0,29.71,5,Yes,Yes,67.0,"PHP, Laravel",1633196
Startup_3717,2014,France,Tech,Seed,456.0,1852,526.0,1.62,2,Yes,Yes,14.0,"Node.js, React",449922
Startup_3718,2020,Canada,Gaming,Series B,147.0,3015,926.0,16.18,4,Yes,Yes,89.0,"PHP, Laravel",2180868
Startup_3719,2006,UK,FinTech,Series C,202.0,2545,796.0,7.75,9,Yes,No,27.0,"Node.js, React",2818788
Startup_3720,2014,Brazil,Gaming,Series C,206.0,2951,129.0,23.83,7,Yes,Yes,87.0,"Python, AI",2264501
Startup_3721,2001,China,E-commerce,Series C,390.0,2828,546.0,13.97,1,No,No,35.0,"Python, AI",3519305
Startup_3722,2012,France,FoodTech,Series B,128.0,4444,701.0,8.51,8,Yes,Yes,21.0,"C++, ML",3533132
Startup_3723,2019,Brazil,EdTech,Series A,107.0,1368,284.0,30.22,7,No,Yes,18.0,"PHP, Laravel",1963718
Startup_3724,2005,Germany,FoodTech,Series C,60.0,1999,74.0,20.54,7,No,Yes,17.0,"Java, Spring",4825850
Startup_3725,2013,India,Gaming,Series C,103.0,708,901.0,8.65,5,No,Yes,68.0,"Node.js, React",1856737
Startup_3726,2016,Brazil,FinTech,IPO,4.0,3976,707.0,28.37,4,Yes,No,35.0,"Node.js, React",1424762
Startup_3727,2015,USA,FinTech,Series A,278.0,3706,951.0,2.88,4,Yes,Yes,18.0,"PHP, Laravel",1323480
Startup_3728,2002,France,EdTech,IPO,228.0,1632,697.0,10.15,5,No,Yes,72.0,"PHP, Laravel",1177376
Startup_3729,2013,USA,AI,Seed,33.0,1489,136.0,49.28,7,Yes,No,39.0,"Python, AI",1617805
Startup_3730,2010,Australia,Energy,Seed,31.0,433,981.0,39.14,4,No,No,16.0,"PHP, Laravel",1736275
Startup_3731,2004,Australia,Logistics,Seed,74.0,4008,628.0,23.6,5,No,Yes,97.0,"Node.js, React",1339132
Startup_3732,2012,Brazil,Healthcare,Series C,57.0,2775,843.0,2.96,2,No,Yes,20.0,"Python, AI",2405084
Startup_3733,2020,India,E-commerce,Series C,396.0,3796,182.0,5.33,2,No,No,40.0,"PHP, Laravel",807185
Startup_3734,2009,Brazil,FinTech,Seed,255.0,740,904.0,1.53,2,Yes,Yes,31.0,"Node.js, React",3121694
Startup_3735,2003,India,EdTech,Series B,43.0,1655,378.0,3.36,7,No,No,59.0,"Python, AI",1377082
Startup_3736,2009,Australia,FinTech,IPO,160.0,3538,955.0,4.98,5,Yes,No,73.0,"Node.js, React",868488
Startup_3737,2022,Germany,FinTech,Series B,211.0,3341,859.0,10.8,3,No,Yes,24.0,"PHP, Laravel",2293911
Startup_3738,2012,France,Tech,Series A,100.0,415,749.0,4.65,7,No,Yes,36.0,"Python, AI",433923
Startup_3739,2000,UK,Gaming,Series A,59.0,2972,238.0,32.07,4,No,No,43.0,"PHP, Laravel",2270889
Startup_3740,2021,USA,Healthcare,Seed,359.0,41,861.0,2.69,7,Yes,No,60.0,"Java, Spring",1575179
Startup_3741,2020,Germany,E-commerce,Seed,350.0,889,322.0,28.91,1,No,No,73.0,"Node.js, React",2913737
Startup_3742,2005,Germany,Gaming,IPO,186.0,1561,696.0,24.68,5,No,Yes,75.0,"Java, Spring",1473847
Startup_3743,2020,China,EdTech,IPO,145.0,1969,305.0,49.07,7,Yes,Yes,90.0,"C++, ML",1114097
Startup_3744,2005,Australia,FinTech,Series A,271.0,4661,572.0,3.15,3,Yes,No,53.0,"PHP, Laravel",789815
Startup_3745,2022,India,Healthcare,Series A,288.0,236,968.0,5.11,4,Yes,Yes,83.0,"Java, Spring",289073
Startup_3746,2009,Germany,AI,IPO,373.0,880,787.0,48.11,5,Yes,No,9.0,"PHP, Laravel",2812148
Startup_3747,2021,Australia,Energy,Series C,159.0,1848,529.0,8.09,3,Yes,No,31.0,"PHP, Laravel",4668105
Startup_3748,2008,Australia,E-commerce,Series A,494.0,2930,946.0,6.8,4,Yes,Yes,49.0,"PHP, Laravel",4142633
Startup_3749,2004,India,AI,Series C,276.0,2828,149.0,4.38,1,Yes,No,79.0,"Java, Spring",3009386
