Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_6371,2006,India,Healthcare,IPO,1.1451,17,2.4493,3.9892,4,No,No,1.3776,"Python, AI",37637
Startup_6372,2013,Brazil,FoodTech,Seed,3.4015,22,6.2449,17.5579,8,No,No,3.0122,"Python, AI",50000
Startup_6373,2008,Australia,Healthcare,IPO,3.8726,25,5.2634,14.074,7,No,No,2.5555,"C++, ML",41304
Startup_6374,2003,USA,Logistics,Seed,2.3924,2,4.083,13.1794,6,No,Yes,2.3386,"Java, Spring",44864
Startup_6375,2017,Japan,E-commerce,Series A,3.1077,22,7.0184,11.1599,9,No,No,0.1345,"Java, Spring",49698
Startup_6376,2005,Australia,Logistics,Series A,2.3088,5,3.3087,9.8237,5,No,No,1.5655,"PHP, Laravel",33635
Startup_6377,2008,USA,Logistics,Seed,4.4758,4,9.5697,25.3407,10,No,No,2.4039,"Node.js, React",30142
Startup_6378,2020,Canada,Gaming,Series C,2.5145,36,2.3568,4.5373,3,No,No,0.9576,"C++, ML",26583
Startup_6379,2016,UK,AI,IPO,4.217,6,11.2247,27.5542,10,No,No,2.3163,"Node.js, React",24778
Startup_6380,2022,Canada,Gaming,Series A,4.0167,21,6.7597,11.9425,9,No,No,2.0677,"C++, ML",19460
Startup_6381,2017,Brazil,Energy,IPO,2.082,13,4.6755,10.4494,7,No,No,1.2671,"C++, ML",7885
Startup_6382,2013,UK,Healthcare,IPO,1.1889,37,2.7088,8.7194,4,No,No,0.7262,"C++, ML",19931
Startup_6383,2007,India,Gaming,Series A,2.0601,25,2.9294,6.6475,4,No,No,1.5749,"Node.js, React",35434
Startup_6384,2004,Japan,Tech,Series A,4.1398,26,6.8364,21.3687,9,No,No,3.1693,"Python, AI",45267
Startup_6385,2007,China,Tech,Series C,1.1768,39,1.4412,3.9498,2,No,No,0.9148,"Node.js, React",23189
Startup_6386,2017,UK,FoodTech,Series A,2.646,20,5.4797,9.361,7,No,No,2.1322,"C++, ML",29198
Startup_6387,2020,France,Logistics,Series C,4.0402,33,7.2272,18.931,9,No,No,1.9275,"PHP, Laravel",36274
Startup_6388,2007,Brazil,Energy,IPO,1.7997,14,2.9892,6.5075,4,No,No,0.2188,"Java, Spring",38081
Startup_6389,2011,India,E-commerce,IPO,3.2289,36,6.8505,15.8617,9,No,No,4.5313,"C++, ML",26638
Startup_6390,2005,USA,Healthcare,IPO,1.2659,17,2.4581,3.4647,4,No,No,0.9314,"PHP, Laravel",0
Startup_6391,2021,Japan,Energy,IPO,0.5909,21,1.6851,3.6356,2,No,No,0.962,"Python, AI",26754
Startup_6392,2011,Germany,FinTech,Series A,3.9822,46,8.6714,11.2908,10,No,No,2.1768,"C++, ML",17945
Startup_6393,2013,Brazil,E-commerce,Series B,0.5399,16,1.1736,1.5547,1,No,No,0.2121,"PHP, Laravel",33889
Startup_6394,2014,Canada,FinTech,IPO,1.3933,46,2.29,4.6633,3,No,No,1.061,"C++, ML",12971
Startup_6395,2013,UK,Gaming,Series C,4.2828,16,3.2475,6.2115,5,No,No,0.1933,"Node.js, React",12128
Startup_6396,2020,Australia,Healthcare,Series C,1.765,20,3.3557,10.5091,5,No,No,0.3829,"PHP, Laravel",20805
Startup_6397,2022,USA,AI,Seed,4.8666,29,9.1395,18.6431,10,No,No,1.268,"Node.js, React",19707
Startup_6398,2000,Japan,EdTech,IPO,4.8997,28,4.8349,14.7409,7,No,No,2.2772,"Node.js, React",32036
Startup_6399,2021,China,Logistics,IPO,1.378,8,3.3336,8.2766,5,Yes,No,0.4555,"PHP, Laravel",15314
Startup_6400,2003,China,Tech,IPO,0.2528,24,0.9473,2.7117,1,No,No,0.0278,"Java, Spring",18727
Startup_6401,2022,Brazil,Gaming,IPO,3.5401,3,1.7023,2.9089,2,No,No,0.001,"PHP, Laravel",50000
Startup_6402,2008,Brazil,E-commerce,Series A,2.2824,25,5.817,18.6596,8,Yes,No,2.0246,"Java, Spring",38749
Startup_6403,2011,Germany,Tech,Seed,0.5487,19,0.8613,2.1733,1,No,No,0.001,"C++, ML",31428
Startup_6404,2014,France,Logistics,Seed,3.5522,33,7.8163,23.9737,9,No,No,0.6264,"C++, ML",47486
Startup_6405,2011,China,AI,Series C,0.2043,2,0.4581,0.9306,1,No,No,0.1099,"PHP, Laravel",33216
Startup_6406,2004,USA,Tech,Series B,4.3575,15,7.72,10.8908,9,No,No,4.4784,"C++, ML",50000
Startup_6407,2009,Australia,FoodTech,Series C,0.7363,22,1.55,4.366,2,No,No,0.0269,"Python, AI",45718
Startup_6408,2015,France,EdTech,IPO,0.6802,10,1.5413,2.1612,2,No,No,0.8529,"Node.js, React",42515
Startup_6409,2020,Canada,EdTech,Seed,0.9196,18,2.4195,5.9021,3,No,No,0.8984,"Node.js, React",50000
Startup_6410,2022,Australia,EdTech,Series A,4.8033,22,5.4754,7.7215,7,Yes,No,0.9201,"Java, Spring",32255
Startup_6411,2014,Brazil,EdTech,IPO,3.4812,46,7.7033,20.1218,9,No,No,1.157,"C++, ML",7789
Startup_6412,2010,Brazil,Tech,IPO,4.0168,49,8.6543,28.7148,10,No,No,3.1326,"Java, Spring",20266
Startup_6413,2003,Japan,E-commerce,Series B,2.0183,27,4.0387,9.5392,6,Yes,No,0.9518,"Node.js, React",31792
Startup_6414,2015,Germany,FoodTech,Series B,1.7147,13,2.5463,7.8443,4,No,No,0.5878,"Node.js, React",13890
Startup_6415,2020,Canada,EdTech,Series A,1.2107,33,3.1578,7.6688,4,No,No,1.3706,"C++, ML",21974
Startup_6416,2021,India,FinTech,Series A,2.4292,5,4.4487,10.2365,6,No,No,2.156,"Python, AI",16276
Startup_6417,2000,Germany,E-commerce,Series A,2.7816,26,3.4614,11.2012,5,No,No,1.4496,"Python, AI",30030
Startup_6418,2019,Brazil,Healthcare,IPO,3.1773,13,4.6179,14.5928,6,No,No,0.5887,"C++, ML",21453
Startup_6419,2001,USA,Logistics,Seed,1.3227,27,3.2412,9.2506,5,No,No,1.2343,"C++, ML",6616
Startup_6420,2001,India,EdTech,IPO,4.7458,14,7.8526,13.7815,9,No,No,1.916,"Java, Spring",25766
Startup_6421,2001,UK,Energy,IPO,0.8903,24,2.4909,5.7442,4,No,No,0.9246,"C++, ML",6354
Startup_6422,2005,USA,FinTech,Series C,4.83,3,6.5354,10.5311,9,No,No,3.0687,"Python, AI",24365
Startup_6423,2014,Germany,Healthcare,Series A,0.1235,47,0.899,1.8985,1,No,No,0.5132,"C++, ML",30102
Startup_6424,2020,Brazil,Gaming,Series B,2.4316,49,7.0739,16.6455,9,No,No,1.7008,"Java, Spring",24858
Startup_6425,2016,India,Energy,Seed,1.7002,30,1.8714,5.8916,3,No,No,0.8031,"Java, Spring",1
Startup_6426,2004,India,Healthcare,Seed,2.2732,35,3.6292,11.9769,5,No,No,1.9032,"Java, Spring",32233
Startup_6427,2014,Germany,E-commerce,Seed,2.8748,48,5.4823,12.451,7,No,No,1.868,"Java, Spring",48727
Startup_6428,2020,India,FoodTech,IPO,2.2062,14,4.859,5.9907,7,No,No,0.7522,"PHP, Laravel",33789
Startup_6429,2003,China,E-commerce,IPO,2.1035,12,4.2432,13.1707,6,Yes,No,1.9197,"C++, ML",26704
Startup_6430,2009,Australia,Energy,Series B,3.677,28,10.4927,19.1176,10,No,No,1.3894,"Node.js, React",28223
Startup_6431,2017,USA,AI,Series B,3.4451,44,5.7571,15.6644,8,No,No,3.059,"C++, ML",50000
Startup_6432,2000,Canada,FinTech,Series A,4.1747,29,5.1793,6.5916,7,Yes,No,1.6876,"PHP, Laravel",36670
Startup_6433,2007,USA,Tech,Series A,1.2873,43,2.585,5.4988,4,No,No,0.3949,"Java, Spring",39988
Startup_6434,2005,China,AI,Series C,3.0672,17,4.6456,16.2441,6,No,No,0.37,"PHP, Laravel",30584
Startup_6435,2002,Brazil,FinTech,IPO,2.9467,40,5.1194,7.2255,7,No,No,1.4002,"Python, AI",8669
Startup_6436,2000,Germany,Gaming,Seed,1.8802,49,2.6562,5.8099,4,No,No,1.0883,"Python, AI",30111
Startup_6437,2010,Japan,E-commerce,Seed,2.456,21,5.2663,10.3029,7,No,No,0.5379,"C++, ML",16134
Startup_6438,2022,China,AI,Series B,1.6032,23,3.3576,10.7746,5,No,No,0.902,"C++, ML",47631
Startup_6439,2018,Brazil,FoodTech,Series C,0.7521,20,1.2529,3.8038,1,No,No,0.6651,"Node.js, React",41895
Startup_6440,2018,China,Tech,Seed,1.1083,11,2.5784,3.9685,4,No,No,0.8084,"Node.js, React",11062
Startup_6441,2011,India,EdTech,Series C,0.5723,34,1.4082,2.0779,2,No,No,0.4006,"Python, AI",11026
Startup_6442,2009,Germany,AI,Series C,3.4312,10,3.4676,8.6139,5,Yes,No,1.5575,"Java, Spring",4237
Startup_6443,2018,China,EdTech,Seed,3.3206,10,5.4759,11.0623,7,Yes,No,1.7938,"PHP, Laravel",44423
Startup_6444,2012,USA,FinTech,Seed,4.7555,43,3.749,9.8613,5,No,No,0.5054,"Node.js, React",23242
Startup_6445,2011,Australia,E-commerce,Series A,3.6619,6,6.7942,7.8816,9,No,No,0.001,"Node.js, React",9618
Startup_6446,2020,Brazil,Tech,Series C,0.3076,36,0.8168,1.1721,1,No,No,0.514,"Java, Spring",4306
Startup_6447,2003,China,Logistics,IPO,4.427,24,5.034,14.0855,7,No,No,2.5652,"Java, Spring",13929
Startup_6448,2000,Australia,Logistics,Series B,4.3202,12,10.2908,16.0494,10,No,No,1.2869,"C++, ML",44501
Startup_6449,2016,India,Energy,Seed,2.2444,43,3.3915,10.5502,5,No,No,0.6611,"PHP, Laravel",36558
Startup_6450,2006,China,FoodTech,Series B,2.95,23,4.3259,5.7629,6,No,No,1.0574,"Java, Spring",15026
Startup_6451,2012,USA,Healthcare,Series A,4.8816,27,11.1467,17.5513,10,No,No,5.7061,"Node.js, React",50000
Startup_6452,2011,China,FinTech,Series A,2.6849,45,3.7505,13.6499,5,No,No,0.8472,"Node.js, React",42880
Startup_6453,2000,Australia,FinTech,Series C,4.5313,37,9.3221,18.8663,10,No,No,5.0542,"Python, AI",50000
Startup_6454,2005,Canada,Logistics,Series B,0.461,6,1.1842,3.3097,1,No,No,0.001,"Java, Spring",42314
Startup_6455,2021,Germany,FoodTech,Series C,0.9957,1,1.7713,3.0951,2,No,No,1.0132,"C++, ML",40092
Startup_6456,2009,India,FinTech,IPO,2.2317,6,1.9573,4.8349,3,No,No,0.4529,"PHP, Laravel",23882
Startup_6457,2016,China,E-commerce,Series B,2.9445,50,4.2775,12.2298,6,No,No,1.5446,"C++, ML",31972
Startup_6459,2010,Japan,EdTech,Series A,4.9419,41,7.0003,21.1814,9,No,No,3.6535,"C++, ML",24752
Startup_6460,2008,China,E-commerce,Series A,1.9748,24,6.5829,16.9846,9,No,No,1.0053,"Node.js, React",49045
Startup_6461,2015,UK,Gaming,Seed,0.2847,25,1.3578,2.9208,2,No,No,0.1907,"Node.js, React",12866
Startup_6462,2008,China,Energy,Series A,4.0158,15,7.5534,18.3991,9,Yes,No,2.1749,"Node.js, React",50000
Startup_6463,2005,Germany,Energy,Series C,3.0417,26,5.7166,14.8802,8,No,No,2.795,"Node.js, React",33724
Startup_6464,2022,China,FoodTech,IPO,1.0328,8,1.5972,2.5874,2,No,No,0.4277,"Node.js, React",30033
Startup_6465,2007,India,Healthcare,Series B,2.4994,24,4.31,8.913,6,No,No,1.0906,"Python, AI",24391
Startup_6466,2018,Germany,FinTech,Seed,3.7244,48,5.0721,10.6647,7,No,No,1.8959,"C++, ML",32625
Startup_6467,2009,India,E-commerce,IPO,3.8635,38,6.4703,13.2511,9,No,No,0.9831,"Python, AI",16474
Startup_6468,2000,UK,AI,IPO,2.5231,6,2.2882,6.9472,3,No,No,1.355,"Python, AI",21759
Startup_6469,2002,Australia,FoodTech,Series C,1.5608,35,2.0238,4.5284,3,No,No,0.811,"Java, Spring",21297
Startup_6470,2009,France,Logistics,Series C,4.87,42,11.271,37.545,10,No,No,4.9041,"Java, Spring",18902
Startup_6471,2021,Canada,Energy,Series C,3.3336,1,2.3525,4.3738,3,No,No,1.1294,"Java, Spring",23320
Startup_6472,2015,France,Gaming,Series C,2.0708,46,4.8057,10.5244,7,No,No,2.911,"PHP, Laravel",25525
Startup_6473,2021,Australia,E-commerce,Seed,1.4383,36,1.5871,4.3941,2,No,No,1.1441,"Java, Spring",5124
Startup_6474,2008,UK,E-commerce,Seed,3.669,12,7.0666,17.6781,9,No,No,3.0326,"C++, ML",45227
Startup_6475,2001,UK,Energy,Series B,1.2488,38,2.5416,6.2216,4,No,No,0.6009,"Python, AI",34595
Startup_6476,2016,China,Tech,Series A,0.9,11,2.3241,3.1404,3,No,No,0.7733,"C++, ML",2416
Startup_6477,2009,France,Healthcare,Series A,2.6727,12,3.9734,8.6104,6,No,No,1.1336,"Java, Spring",30331
Startup_6478,2005,France,Tech,Seed,1.4854,42,1.5336,2.8557,2,No,No,0.3203,"PHP, Laravel",46954
Startup_6479,2017,France,FinTech,Series A,3.1631,50,5.1973,17.1392,7,No,No,1.0891,"PHP, Laravel",44361
Startup_6480,2005,USA,FoodTech,Series A,0.6338,39,1.8008,3.247,3,Yes,No,0.4502,"Python, AI",26272
Startup_6481,2000,Australia,Logistics,IPO,3.292,7,4.9763,16.2606,7,No,No,1.7971,"C++, ML",17904
Startup_6482,2003,Brazil,EdTech,Series A,1.4523,11,2.9756,8.2581,4,No,No,0.3907,"Node.js, React",46445
Startup_6483,2015,Canada,FinTech,Series A,0.0512,36,0.8544,1.6277,1,No,No,0.3224,"C++, ML",26643
Startup_6484,2000,Germany,Healthcare,Series A,0.6783,31,1.3485,3.4034,2,No,No,0.8108,"Java, Spring",36465
Startup_6485,2018,UK,AI,Seed,4.6714,33,5.4477,16.9293,7,No,No,1.939,"Node.js, React",48629
Startup_6486,2008,UK,FoodTech,Series B,4.3434,13,5.8305,19.3592,8,No,No,0.2747,"PHP, Laravel",29543
Startup_6487,2006,UK,Tech,IPO,1.2064,18,2.0513,3.4665,3,No,No,0.5915,"Python, AI",34150
Startup_6488,2008,China,Logistics,Seed,3.9029,41,11.3493,22.799,10,No,No,6.0957,"Python, AI",29267
Startup_6489,2013,UK,E-commerce,Series B,3.0624,24,7.1874,14.5658,9,No,No,3.4398,"PHP, Laravel",44304
Startup_6490,2017,USA,Healthcare,Series A,4.856,9,9.2708,11.4574,10,No,No,2.422,"Java, Spring",5042
Startup_6491,2008,Japan,Gaming,Seed,1.8993,31,4.032,10.746,6,No,No,2.2464,"PHP, Laravel",19196
Startup_6492,2000,UK,E-commerce,Series B,3.4232,41,6.4474,20.5536,9,No,No,0.6303,"Java, Spring",28794
Startup_6493,2019,Japan,AI,Series A,0.3645,10,0.9523,1.9505,1,No,No,0.3782,"Node.js, React",23910
Startup_6494,2005,Germany,Energy,Series B,2.0114,2,3.2593,9.0616,5,No,No,0.7878,"PHP, Laravel",6276
Startup_6495,2019,Canada,Gaming,Series B,4.8209,38,8.1261,21.0885,10,No,No,0.5875,"Java, Spring",31965
Startup_6496,2012,China,Healthcare,Series B,2.718,15,1.7217,3.3625,2,No,No,0.5402,"Node.js, React",50000
Startup_6497,2003,China,Gaming,Series A,1.475,3,2.0558,3.2904,3,No,No,0.298,"PHP, Laravel",19309
Startup_6498,2012,USA,EdTech,IPO,0.6453,43,1.6859,4.9793,2,No,No,0.4475,"Python, AI",0
Startup_6499,2005,UK,EdTech,Seed,3.5325,31,4.7354,15.4237,7,No,No,1.9457,"PHP, Laravel",21172
Startup_6500,2010,Australia,Healthcare,Series A,3.242,6,4.1836,12.6598,6,No,No,2.0086,"C++, ML",2757
